App,Category,Rating,Reviews,Installs,Type,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Reviews_numeric,Reviews_isnull,Price Numerical,Positive Ratio
Crossy Road,GAME,4.5,4229977.0,"100,000,000+",Free,Everyone,Action,2018-08-01,3.1.0,5.0 and up,4229977.0,False,0.0,0.7362637362637363
Dropbox,PRODUCTIVITY,4.4,1860844.0,"500,000,000+",Free,Everyone,Productivity,2018-08-01,Varies with device,Varies with device,1860844.0,False,0.0,0.6052631578947368
Dream League Soccer 2018,SPORTS,4.6,9873470.0,"100,000,000+",Free,Everyone,Sports,2018-07-16,5.064,4.4 and up,9873470.0,False,0.0,0.6666666666666666
Bad Piggies,FAMILY,4.3,1168959.0,"50,000,000+",Free,Everyone,Puzzle,2017-05-03,2.3.3,4.1 and up,1168959.0,False,0.0,0.4805194805194805
Firefox Browser fast & private,COMMUNICATION,4.4,3075096.0,"100,000,000+",Free,Everyone,Communication,2018-07-10,Varies with device,Varies with device,3075096.0,False,0.0,0.7258064516129032
E*TRADE Mobile,FINANCE,3.9,10657.0,"1,000,000+",Free,Everyone,Finance,2018-08-02,6.8.2,4.4 and up,10657.0,False,0.0,0.6875
Amazon Kindle,BOOKS_AND_REFERENCE,4.2,814151.0,"100,000,000+",Free,Teen,Books & Reference,2018-07-27,Varies with device,Varies with device,814151.0,False,0.0,0.5555555555555556
"Evernote – Organizer, Planner for Notes & Memos",PRODUCTIVITY,4.6,1488289.0,"100,000,000+",Free,Everyone,Productivity,2018-08-03,Varies with device,Varies with device,1488289.0,False,0.0,0.6794871794871795
Ebook Reader,BOOKS_AND_REFERENCE,4.1,85842.0,"5,000,000+",Free,Everyone,Books & Reference,2018-06-25,5.0.6,4.0 and up,85842.0,False,0.0,0.8205128205128205
Gmail,COMMUNICATION,4.3,4604324.0,"1,000,000,000+",Free,Everyone,Communication,2018-08-02,Varies with device,Varies with device,4604324.0,False,0.0,0.515625
"AliExpress - Smarter Shopping, Better Living",SHOPPING,4.6,5911055.0,"100,000,000+",Free,Teen,Shopping,2018-08-01,Varies with device,Varies with device,5911055.0,False,0.0,0.6444444444444445
Flipkart Online Shopping App,SHOPPING,4.4,6003590.0,"100,000,000+",Free,Teen,Shopping,2018-08-02,Varies with device,Varies with device,6003590.0,False,0.0,0.6785714285714286
Facebook Lite,SOCIAL,4.3,8595964.0,"500,000,000+",Free,Teen,Social,2018-08-01,Varies with device,Varies with device,8595964.0,False,0.0,0.41379310344827586
Dumb Ways to Die 2: The Games,FAMILY,4.2,1671658.0,"50,000,000+",Free,Teen,Casual,2018-07-12,Varies with device,Varies with device,1671658.0,False,0.0,0.5405405405405406
Google+,SOCIAL,4.2,4828372.0,"1,000,000,000+",Free,Teen,Social,2018-07-26,Varies with device,Varies with device,4828372.0,False,0.0,1.0
Gboard - the Google Keyboard,TOOLS,4.2,1855262.0,"500,000,000+",Free,Everyone,Tools,2018-07-31,Varies with device,Varies with device,1855262.0,False,0.0,0.5263157894736842
Granny,GAME,4.5,1128805.0,"50,000,000+",Free,Teen,Arcade,2018-05-29,1.4.0.1,4.0 and up,1128805.0,False,0.0,0.6551724137931034
Google,TOOLS,4.4,8021623.0,"1,000,000,000+",Free,Everyone,Tools,2018-08-03,Varies with device,Varies with device,8021623.0,False,0.0,0.7368421052631579
Hangouts,COMMUNICATION,4.0,3419464.0,"1,000,000,000+",Free,Everyone,Communication,2018-07-21,Varies with device,Varies with device,3419464.0,False,0.0,0.7543859649122807
G Cloud Backup,PRODUCTIVITY,4.6,267042.0,"5,000,000+",Free,Everyone,Productivity,2018-04-29,Varies with device,Varies with device,267042.0,False,0.0,0.8275862068965517
Helix Jump,GAME,4.2,1485806.0,"100,000,000+",Free,Everyone,Action,2018-04-09,1.0.6,4.1 and up,1485806.0,False,0.0,0.7655677655677655
H&M,LIFESTYLE,3.7,41917.0,"10,000,000+",Free,Everyone,Lifestyle,2018-07-30,9.6.3,4.4 and up,41917.0,False,0.0,0.5405405405405406
H TV,FAMILY,4.3,103064.0,"5,000,000+",Free,Everyone,Entertainment,2018-07-05,4.6.2,2.3.3 and up,103064.0,False,0.0,0.6410256410256411
Anger of stick 5 : zombie,GAME,4.5,547644.0,"50,000,000+",Free,Teen,Action,2018-08-03,1.1.5,2.3 and up,547644.0,False,0.0,0.6666666666666666
Cut the Rope FULL FREE,FAMILY,4.4,2122705.0,"100,000,000+",Free,Everyone,Puzzle,2018-07-05,3.7.2,4.1 and up,2122705.0,False,0.0,0.5
Diabetes:M,MEDICAL,4.6,15537.0,"100,000+",Free,Everyone,Medical,2018-08-01,6.1.3,Varies with device,15537.0,False,0.0,0.8461538461538461
"Dating App, Flirt & Chat : W-Match",SOCIAL,4.3,175523.0,"10,000,000+",Free,Mature 17+,Social,2018-07-23,Varies with device,Varies with device,175523.0,False,0.0,0.3333333333333333
"GO Keyboard - Emoticon keyboard, Free Theme, GIF",PERSONALIZATION,4.4,2591610.0,"100,000,000+",Free,Everyone,Personalization,2018-07-20,Varies with device,Varies with device,2591610.0,False,0.0,0.6060606060606061
Angry Birds 2,FAMILY,4.6,3881752.0,"100,000,000+",Free,Everyone,Casual,2018-07-26,2.21.1,4.1 and up,3881752.0,False,0.0,0.5517241379310345
Angry Birds Rio,GAME,4.4,2610328.0,"100,000,000+",Free,Everyone,Arcade,2018-07-03,2.6.9,4.1 and up,2610328.0,False,0.0,0.38461538461538464
AC - Tips & News for Android™,NEWS_AND_MAGAZINES,4.2,23291.0,"1,000,000+",Free,Everyone 10+,News & Magazines,2018-05-24,3.1.12,4.1 and up,23291.0,False,0.0,0.5142857142857142
"AD - Nieuws, Sport, Regio & Entertainment",NEWS_AND_MAGAZINES,3.7,10369.0,"1,000,000+",Free,Everyone,News & Magazines,2018-07-28,Varies with device,Varies with device,10369.0,False,0.0,0.6842105263157895
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,4.6,2265084.0,"50,000,000+",Free,Everyone,Communication,2018-07-31,5.22.18.0006,4.0 and up,2265084.0,False,0.0,0.5
Google Ads,BUSINESS,4.3,29331.0,"5,000,000+",Free,Everyone,Business,2018-07-30,1.12.0,4.0.3 and up,29331.0,False,0.0,0.5694444444444444
Flipp - Weekly Shopping,SHOPPING,4.6,85782.0,"10,000,000+",Free,Everyone,Shopping,2018-07-30,Varies with device,Varies with device,85782.0,False,0.0,0.9354838709677419
A&E - Watch Full Episodes of TV Shows,FAMILY,4.0,29708.0,"1,000,000+",Free,Teen,Entertainment,2018-07-16,3.1.4,4.4 and up,29708.0,False,0.0,0.7894736842105263
All Football - Latest News & Videos,SPORTS,4.6,152653.0,"10,000,000+",Free,Everyone,Sports,2018-08-03,3.0.5,4.1 and up,152653.0,False,0.0,0.84375
AppLock,TOOLS,4.4,4931562.0,"100,000,000+",Free,Everyone,Tools,2018-06-11,Varies with device,Varies with device,4931562.0,False,0.0,0.46153846153846156
Amazon for Tablets,SHOPPING,4.0,141584.0,"10,000,000+",Free,Teen,Shopping,2018-07-31,16.14.0.850,4.4 and up,141584.0,False,0.0,0.5
Final Fantasy XV: A New Empire,FAMILY,4.0,484858.0,"10,000,000+",Free,Everyone 10+,Strategy,2018-06-15,3.30.4.83,4.1 and up,484858.0,False,0.0,0.40625
Diary with lock password,LIFESTYLE,4.3,179139.0,"5,000,000+",Free,Everyone,Lifestyle,2017-11-01,3.5.3,4.0.3 and up,179139.0,False,0.0,0.7307692307692307
Google Photos,PHOTOGRAPHY,4.5,10847682.0,"1,000,000,000+",Free,Everyone,Photography,2018-08-01,Varies with device,Varies with device,10847682.0,False,0.0,0.7486910994764397
365Scores - Live Scores,SPORTS,4.6,666246.0,"10,000,000+",Free,Everyone,Sports,2018-07-29,5.5.9,4.1 and up,666246.0,False,0.0,0.7142857142857143
DINO HUNTER: DEADLY SHORES,GAME,4.4,1381624.0,"10,000,000+",Free,Teen,Action,2017-03-14,3.1.1,3.0 and up,1381624.0,False,0.0,0.5652173913043478
AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76616.0,"1,000,000+",Free,Everyone 10+,News & Magazines,2017-05-25,4.4.3,4.0 and up,76616.0,False,0.0,0.8611111111111112
AccuWeather: Daily Forecast & Live Weather Reports,WEATHER,4.4,2052407.0,"50,000,000+",Free,Everyone,Weather,2018-08-02,Varies with device,Varies with device,2052407.0,False,0.0,0.71875
Google Voice,COMMUNICATION,4.2,171052.0,"10,000,000+",Free,Everyone,Communication,2018-08-03,Varies with device,Varies with device,171052.0,False,0.0,0.5
Choices: Stories You Play,FAMILY,4.6,807155.0,"10,000,000+",Free,Teen,Simulation,2018-07-30,2.3.5,4.0.3 and up,807155.0,False,0.0,0.5384615384615384
Google Pay,FINANCE,4.2,348132.0,"100,000,000+",Free,Everyone,Finance,2018-07-26,2.70.206190089,Varies with device,348132.0,False,0.0,0.6923076923076923
HotelTonight: Book amazing deals at great hotels,TRAVEL_AND_LOCAL,4.4,57556.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,Varies with device,Varies with device,57556.0,False,0.0,0.7322834645669292
Avakin Life - 3D virtual world,FAMILY,4.4,1275373.0,"10,000,000+",Free,Teen,Role Playing,2018-07-03,1.021.10,4.1 and up,1275373.0,False,0.0,0.7536231884057971
DEER HUNTER 2018,GAME,4.3,955614.0,"10,000,000+",Free,Teen,Action,2018-06-26,5.1.2,3.0 and up,955614.0,False,0.0,0.0
British Airways,TRAVEL_AND_LOCAL,4.2,25726.0,"1,000,000+",Free,Everyone,Travel & Local,2018-07-24,4.20,4.4 and up,25726.0,False,0.0,0.5909090909090909
American Airlines,TRAVEL_AND_LOCAL,3.7,16973.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-18,Varies with device,Varies with device,16973.0,False,0.0,0.46511627906976744
Anthem BC Anywhere,MEDICAL,2.6,496.0,"100,000+",Free,Everyone,Medical,2018-07-27,8.0.226,4.4 and up,496.0,False,0.0,0.25806451612903225
BeautyPlus - Easy Photo Editor & Selfie Camera,PHOTOGRAPHY,4.4,3156484.0,"100,000,000+",Free,Everyone,Photography,2018-07-31,6.9.031,4.1 and up,3156484.0,False,0.0,0.5
Bowmasters,GAME,4.7,1535581.0,"50,000,000+",Free,Teen,Action,2018-07-23,2.12.5,4.1 and up,1535581.0,False,0.0,0.5416666666666666
Backgrounds HD (Wallpapers),PERSONALIZATION,4.6,2390099.0,"100,000,000+",Free,Teen,Personalization,2018-08-04,Varies with device,Varies with device,2390099.0,False,0.0,0.6
Blur Image Background,PHOTOGRAPHY,3.9,129268.0,"10,000,000+",Free,Everyone,Photography,2018-07-30,1.32,4.1 and up,129268.0,False,0.0,0.7272727272727273
BBM - Free Calls & Messages,COMMUNICATION,4.3,12843436.0,"100,000,000+",Free,Everyone,Communication,2018-08-02,Varies with device,4.0.3 and up,12843436.0,False,0.0,0.5142857142857142
BeyondMenu Food Delivery,FOOD_AND_DRINK,4.7,51543.0,"1,000,000+",Free,Everyone,Food & Drink,2018-08-01,Varies with device,Varies with device,51543.0,False,0.0,0.9210526315789473
Badoo - Free Chat & Dating App,SOCIAL,4.3,3781467.0,"100,000,000+",Free,Mature 17+,Social,2018-08-02,Varies with device,Varies with device,3781467.0,False,0.0,0.48333333333333334
HBO GO: Stream with TV Package,FAMILY,3.8,87734.0,"10,000,000+",Free,Teen,Entertainment,2018-07-19,16.0.0.437,4.1 and up,87734.0,False,0.0,0.24
Blood Pressure,MEDICAL,4.2,33033.0,"5,000,000+",Free,Everyone,Medical,2018-07-24,3.27.3,4.1 and up,33033.0,False,0.0,0.7948717948717948
Blood Pressure Log - MyDiary,MEDICAL,4.7,8347.0,"500,000+",Free,Everyone,Medical,2018-04-13,1.4.6,4.0 and up,8347.0,False,0.0,0.875
Blood Pressure(BP) Diary,MEDICAL,3.7,3596.0,"1,000,000+",Free,Everyone,Medical,2018-07-18,4.0.9,4.0.3 and up,3596.0,False,0.0,0.35
High Blood Pressure Symptoms,MEDICAL,4.3,46.0,"10,000+",Free,Everyone,Medical,2017-04-05,1.0.2,4.0.3 and up,46.0,False,0.0,0.7567567567567568
Beautiful Widgets Pro,PERSONALIZATION,4.2,97890.0,"1,000,000+",Paid,Everyone,Personalization,2016-08-24,5.7.8,2.3 and up,97890.0,False,2.49,0.8108108108108109
Beautiful Widgets Free,PERSONALIZATION,3.9,25035.0,"1,000,000+",Free,Everyone,Personalization,2016-10-20,5.7.6,2.3 and up,25035.0,False,0.0,0.5
HD Widgets,PERSONALIZATION,4.3,58614.0,"1,000,000+",Paid,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,58614.0,False,0.99,0.7419354838709677
Color by Number – New Coloring Book,GAME,4.7,142308.0,"5,000,000+",Free,Everyone 10+,Board,2018-08-01,2.0.6,4.1 and up,142308.0,False,0.0,0.8918918918918919
BZWBK24 mobile,FINANCE,4.5,64983.0,"1,000,000+",Free,Everyone,Finance,2018-06-18,5.0.1,4.1 and up,64983.0,False,0.0,0.6086956521739131
Cricbuzz - Live Cricket Scores & News,SPORTS,4.5,838738.0,"50,000,000+",Free,Everyone,Sports,2018-05-18,Varies with device,Varies with device,838738.0,False,0.0,0.6842105263157895
Cheapflights – Flight Search,TRAVEL_AND_LOCAL,4.4,47777.0,"5,000,000+",Free,Everyone,Travel & Local,2018-07-31,Varies with device,Varies with device,47777.0,False,0.0,0.717948717948718
Chrome Beta,PRODUCTIVITY,4.4,228755.0,"10,000,000+",Free,Everyone,Productivity,2018-07-19,68.0.3440.70,Varies with device,228755.0,False,0.0,0.5789473684210527
Chrome Dev,COMMUNICATION,4.4,63576.0,"5,000,000+",Free,Everyone,Communication,2018-08-02,69.0.3497.24,Varies with device,63576.0,False,0.0,0.6410256410256411
Credit Karma,FINANCE,4.7,706618.0,"10,000,000+",Free,Everyone,Finance,2018-07-31,Varies with device,Varies with device,706618.0,False,0.0,0.7714285714285715
"CM Launcher 3D - Theme, Wallpapers, Efficient",PERSONALIZATION,4.6,6700847.0,"100,000,000+",Free,Teen,Personalization,2018-08-03,5.41.0,4.0.3 and up,6700847.0,False,0.0,0.6666666666666666
CM Locker - Security Lockscreen,TOOLS,4.6,3090680.0,"100,000,000+",Free,Everyone,Tools,2018-07-31,Varies with device,Varies with device,3090680.0,False,0.0,0.6511627906976745
"CM Flashlight (Compass, SOS)",TOOLS,4.4,166363.0,"5,000,000+",Free,Everyone,Tools,2018-05-25,1.4.0,2.3 and up,166363.0,False,0.0,1.0
DisneyNOW – TV Shows & Games,FAMILY,4.3,82499.0,"5,000,000+",Free,Everyone,Entertainment;Music & Video,2018-07-05,Varies with device,4.4 and up,82499.0,False,0.0,0.7777777777777778
Brit + Co,LIFESTYLE,3.9,987.0,"10,000+",Free,Everyone,Lifestyle,2017-08-29,2.0.4,4.0 and up,987.0,False,0.0,0.625
Curriculum vitae App CV Builder Free Resume Maker,BUSINESS,4.5,4571.0,"500,000+",Free,Everyone,Business,2018-07-08,3.3,4.1 and up,4571.0,False,0.0,0.7894736842105263
CW Seed,FAMILY,4.5,16391.0,"500,000+",Free,Teen,Entertainment,2018-07-18,1.16,4.4 and up,16391.0,False,0.0,0.6944444444444444
"Cymera Camera- Photo Editor, Filter,Collage,Layout",PHOTOGRAPHY,4.4,2418165.0,"100,000,000+",Free,Everyone,Photography,2018-07-12,Varies with device,Varies with device,2418165.0,False,0.0,0.7692307692307693
"Face Filter, Selfie Editor - Sweet Camera",PHOTOGRAPHY,4.7,142758.0,"10,000,000+",Free,Everyone,Photography,2018-07-06,1.5.1,4.4 and up,142758.0,False,0.0,0.5882352941176471
COOKING MAMA Let's Cook!,FAMILY,4.3,528917.0,"10,000,000+",Free,Everyone,Educational;Pretend Play,2018-07-26,1.38.0,4.1 and up,528917.0,False,0.0,0.7222222222222222
DRAGON BALL LEGENDS,GAME,4.6,338742.0,"5,000,000+",Free,Teen,Action,2018-08-03,1.11.0,6.0 and up,338742.0,False,0.0,0.7604790419161677
DC Comics,COMICS,4.2,25673.0,"1,000,000+",Free,Teen,Comics,2018-06-05,Varies with device,Varies with device,25673.0,False,0.0,0.9428571428571428
DC Super Hero Girls™,FAMILY,4.3,43090.0,"5,000,000+",Free,Everyone,Action;Action & Adventure,2018-06-29,2.8.0,4.0 and up,43090.0,False,0.0,0.8823529411764706
Babbel – Learn Languages,FAMILY,4.3,267787.0,"10,000,000+",Free,Everyone,Education,2018-07-30,20.7.2,4.4 and up,267787.0,False,0.0,0.7083333333333334
"CallApp: Caller ID, Blocker & Phone Call Recorder",COMMUNICATION,4.4,483782.0,"10,000,000+",Free,Everyone,Communication,2018-07-29,1.286,4.1 and up,483782.0,False,0.0,1.0
Google PDF Viewer,PRODUCTIVITY,4.2,226453.0,"10,000,000+",Free,Everyone,Productivity,2017-10-09,Varies with device,Varies with device,226453.0,False,0.0,0.55
Dungeon Hunter Champions: Epic Online Action RPG,FAMILY,4.2,26307.0,"1,000,000+",Free,Teen,Role Playing,2018-07-26,1.1.40,4.0.3 and up,26307.0,False,0.0,0.55
Duolingo: Learn Languages Free,FAMILY,4.7,6297590.0,"100,000,000+",Free,Everyone,Education;Education,2018-08-06,Varies with device,Varies with device,6297590.0,False,0.0,0.8333333333333334
"Free phone calls, free texting SMS on free number",SOCIAL,4.5,412888.0,"10,000,000+",Free,Everyone,Social,2018-07-31,3.8.1,4.1 and up,412888.0,False,0.0,0.6944444444444444
"Any.do: To-do list, Calendar, Reminders & Planner",PRODUCTIVITY,4.5,298854.0,"10,000,000+",Free,Everyone,Productivity,2018-08-05,Varies with device,Varies with device,298854.0,False,0.0,0.7551020408163265
Google Keep,PRODUCTIVITY,4.4,691474.0,"100,000,000+",Free,Everyone,Productivity,2018-08-06,Varies with device,Varies with device,691474.0,False,0.0,0.675
Do It Later: Tasks & To-Dos,PRODUCTIVITY,4.5,123412.0,"50,000,000+",Free,Everyone,Productivity,2018-04-13,Varies with device,Varies with device,123412.0,False,0.0,0.5588235294117647
ColorNote Notepad Notes,PRODUCTIVITY,4.6,2401017.0,"100,000,000+",Free,Everyone,Productivity,2018-06-27,Varies with device,Varies with device,2401017.0,False,0.0,0.9236641221374046
Apex Launcher,PERSONALIZATION,4.3,266434.0,"10,000,000+",Free,Everyone,Personalization,2018-08-04,Varies with device,Varies with device,266434.0,False,0.0,0.6166666666666667
Dude Perfect 2,GAME,4.5,401648.0,"10,000,000+",Free,Everyone,Action,2017-04-12,1.6.1,4.0.3 and up,401648.0,False,0.0,0.6785714285714286
Dairy Queen,FOOD_AND_DRINK,3.6,742.0,"100,000+",Free,Everyone,Food & Drink,2018-07-25,2.1.0,4.1 and up,742.0,False,0.0,0.6666666666666666
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68270.0,"1,000,000+",Free,Everyone,Food & Drink,2018-06-20,5.0.0,4.4 and up,68270.0,False,0.0,0.8421052631578947
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3397.0,"50,000+",Paid,Everyone,Casual;Pretend Play,2014-12-09,1.8,4.0 and up,3397.0,False,3.99,0.7777777777777778
Cache Cleaner-DU Speed Booster (booster & cleaner),TOOLS,4.5,12759815.0,"100,000,000+",Free,Everyone,Tools,2018-07-25,3.1.2,4.0 and up,12759815.0,False,0.0,0.6153846153846154
DU Browser—Browse fast & fun,COMMUNICATION,4.3,1133539.0,"10,000,000+",Free,Everyone,Communication,2016-04-01,6.4.0.4,4.0 and up,1133539.0,False,0.0,0.8
Equestria Girls,FAMILY,4.3,392819.0,"10,000,000+",Free,Everyone,Role Playing;Action & Adventure,2016-07-22,37893,4.0 and up,392819.0,False,0.0,0.5675675675675675
"CBS Sports App - Scores, News, Stats & Watch Live",SPORTS,4.3,91035.0,"5,000,000+",Free,Everyone,Sports,2018-08-04,Varies with device,5.0 and up,91035.0,False,0.0,0.640625
Dictionary - Merriam-Webster,BOOKS_AND_REFERENCE,4.5,454412.0,"10,000,000+",Free,Everyone,Books & Reference,2018-05-18,Varies with device,Varies with device,454412.0,False,0.0,0.75
Edmodo,FAMILY,4.1,200214.0,"10,000,000+",Free,Everyone,Education,2018-08-06,9.12.6,4.0.3 and up,200214.0,False,0.0,0.7714285714285715
Frozen Free Fall,FAMILY,4.3,1574546.0,"50,000,000+",Free,Everyone,Puzzle;Action & Adventure,2018-07-27,6.7.0,4.2 and up,1574546.0,False,0.0,0.48333333333333334
Episode - Choose Your Story,FAMILY,4.3,1842381.0,"50,000,000+",Free,Teen,Simulation,2018-07-31,Varies with device,Varies with device,1842381.0,False,0.0,0.5875
CNBC: Breaking Business News & Live Market Data,FINANCE,4.2,24666.0,"1,000,000+",Free,Everyone,Finance,2018-07-13,Varies with device,Varies with device,24666.0,False,0.0,0.6756756756756757
Google Earth,TRAVEL_AND_LOCAL,4.3,2339098.0,"100,000,000+",Free,Everyone,Travel & Local,2018-06-18,9.2.17.13,4.1 and up,2339098.0,False,0.0,0.6052631578947368
"Groupon - Shop Deals, Discounts & Coupons",SHOPPING,4.6,1371082.0,"50,000,000+",Free,Teen,Shopping,2018-08-03,Varies with device,Varies with device,1371082.0,False,0.0,0.7916666666666666
Google News,NEWS_AND_MAGAZINES,3.9,878065.0,"1,000,000,000+",Free,Teen,News & Magazines,2018-08-01,5.2.0,4.4 and up,878065.0,False,0.0,0.6666666666666666
Amino: Communities and Chats,SOCIAL,4.8,1264084.0,"10,000,000+",Free,Teen,Social,2018-08-07,1.8.19179,4.0.3 and up,1264084.0,False,0.0,0.6571428571428571
A+ Gallery - Photos & Videos,PHOTOGRAPHY,4.5,223941.0,"10,000,000+",Free,Everyone,Photography,2018-08-06,Varies with device,Varies with device,223941.0,False,0.0,0.5853658536585366
Home Workout - No Equipment,HEALTH_AND_FITNESS,4.8,432160.0,"10,000,000+",Free,Everyone,Health & Fitness,2018-06-28,Varies with device,Varies with device,432160.0,False,0.0,0.9230769230769231
Home Security Camera WardenCam - reuse old phones,HOUSE_AND_HOME,4.3,43847.0,"1,000,000+",Free,Everyone,House & Home,2018-07-06,Varies with device,Varies with device,43847.0,False,0.0,0.6923076923076923
Food Network,FAMILY,4.1,7823.0,"500,000+",Free,Teen,Entertainment,2018-07-27,Varies with device,Varies with device,7823.0,False,0.0,0.43661971830985913
Airway Ex - Intubate. Anesthetize. Train.,MEDICAL,4.3,123.0,"10,000+",Free,Everyone,Medical,2018-06-01,0.6.88,5.0 and up,123.0,False,0.0,0.6410256410256411
FilterGrid - Cam&Photo Editor,PHOTOGRAPHY,4.6,126338.0,"1,000,000+",Free,Everyone,Photography,2017-03-15,2.0.5,4.0 and up,126338.0,False,0.0,0.6285714285714286
All Social Networks,SOCIAL,4.2,22650.0,"1,000,000+",Free,Everyone,Social,2018-05-21,2.4.12,4.0 and up,22650.0,False,0.0,0.35294117647058826
Farm Heroes Saga,FAMILY,4.4,7615646.0,"100,000,000+",Free,Everyone,Casual,2018-08-07,5.2.6,2.3 and up,7615646.0,False,0.0,0.41818181818181815
Fallout Shelter,FAMILY,4.6,2721923.0,"10,000,000+",Free,Teen,Simulation,2018-06-11,1.13.12,4.1 and up,2721923.0,False,0.0,0.84375
Facebook Pages Manager,BUSINESS,4.0,1279800.0,"50,000,000+",Free,Everyone,Business,2018-08-06,Varies with device,Varies with device,1279800.0,False,0.0,0.29411764705882354
Facebook Ads Manager,BUSINESS,4.1,19051.0,"1,000,000+",Free,Everyone,Business,2018-08-01,99.0.0.35.75,4.1 and up,19051.0,False,0.0,0.4857142857142857
Garena Free Fire,GAME,4.5,5534114.0,"100,000,000+",Free,Teen,Action,2018-08-03,1.21.0,4.0.3 and up,5534114.0,False,0.0,0.6126126126126126
Fun Kid Racing - Motocross,FAMILY,4.1,59768.0,"10,000,000+",Free,Everyone,Racing;Action & Adventure,2018-08-07,3.53,4.2 and up,59768.0,False,0.0,0.7
